YEAR,MO,DY,PRECTOTCORR,TS
1985,2,6,0.0,26.19
1985,2,7,0.0,25.72
1985,2,8,0.0,24.76
1985,2,9,0.0,24.86
1985,2,10,0.0,25.86
1985,2,11,0.0,25.47
1985,2,12,0.0,25.29
1985,2,13,0.0,24.39
1985,2,14,0.0,24.99
1985,2,15,0.0,27.07
1985,2,16,0.0,27.99
1985,2,17,0.0,26.61
1985,2,18,0.0,25.02
1985,2,19,0.0,22.98
1985,2,20,0.0,22.48
1985,2,21,0.0,23.37
1985,2,22,0.0,24.36
1985,2,23,0.0,25.54
1985,2,24,0.0,25.1
1985,2,25,0.0,25.26
1985,2,26,0.0,27.07
1985,2,27,0.0,26.77
1985,2,28,0.0,26.21
1985,3,1,0.0,25.93
1985,3,2,0.0,26.94
1985,3,3,0.0,27.78
1985,3,4,0.0,28.2
1985,3,5,0.0,27.54
1985,3,6,0.0,26.58
1985,3,7,0.0,26.25
1985,3,8,0.0,26.33
1985,3,9,0.0,26.19
1985,3,10,0.0,26.32
1985,3,11,0.0,26.09
1985,3,12,0.0,25.81
1985,3,13,0.0,27.4
1985,3,14,0.0,28.13
1985,3,15,0.0,29.47
1985,3,16,0.0,30.55
1985,3,17,0.36,30.3
1985,3,18,0.16,30.28
1985,3,19,0.0,30.49
1985,3,20,0.29,30.57
1985,3,21,0.54,30.77
1985,3,22,0.65,30.93
1985,3,23,0.15,31.72
1985,3,24,0.04,32.05
1985,3,25,0.19,31.22
1985,3,26,0.26,30.71
1985,3,27,0.99,30.43
1985,3,28,0.01,30.89
1985,3,29,1.36,30.65
1985,3,30,12.32,27.92
1985,3,31,24.52,26.1
1985,4,1,1.13,28.2
1985,4,2,0.87,28.36
1985,4,3,0.0,28.24
1985,4,4,0.48,28.65
1985,4,5,0.34,28.97
1985,4,6,0.16,28.64
1985,4,7,0.01,30.21
1985,4,8,0.05,30.97
1985,4,9,0.13,29.62
1985,4,10,0.48,29.67
1985,4,11,24.56,26.01
1985,4,12,2.94,26.21
1985,4,13,0.63,23.88
1985,4,14,2.3,26.64
1985,4,15,8.1,26.43
1985,4,16,2.49,27.42
1985,4,17,1.5,28.54
1985,4,18,3.41,27.4
1985,4,19,6.35,26.51
1985,4,20,1.1,27.06
1985,4,21,2.01,26.3
1985,4,22,0.72,26.39
1985,4,23,0.25,26.86
1985,4,24,2.02,27.17
1985,4,25,4.54,26.78
1985,4,26,8.75,25.01
1985,4,27,7.88,24.82
1985,4,28,4.51,25.19
1985,4,29,1.28,25.7
1985,4,30,0.56,26.53
1985,5,1,0.18,26.5
1985,5,2,0.24,27.19
1985,5,3,0.31,26.77
1985,5,4,0.11,27.01
1985,5,5,0.25,26.86
1985,5,6,2.96,26.41
1985,5,7,3.66,25.23
1985,5,8,4.87,22.88
1985,5,9,5.36,26.19
1985,5,10,1.54,26.33
1985,5,11,1.58,25.73
1985,5,12,0.01,25.52
1985,5,13,0.79,26.61
1985,5,14,3.32,27.01
1985,5,15,2.66,27.08
1985,5,16,0.48,27.44
1985,5,17,0.32,26.82
1985,5,18,0.28,26.51
1985,5,19,0.23,25.24
1985,5,20,0.3,26.18
1985,5,21,1.12,26.8
1985,5,22,0.95,26.11
1985,5,23,0.82,25.61
1985,5,24,0.26,27.24
1985,5,25,2.01,26.59
1985,5,26,0.0,25.6
1985,5,27,0.0,24.85
1985,5,28,0.0,25.51
1985,5,29,0.0,25.21
1985,5,30,0.0,25.21
1985,5,31,0.22,25.75
1985,6,1,0.1,25.31
1985,6,2,0.08,25.33
1985,6,3,0.06,25.21
1985,6,4,0.03,25.32
1985,6,5,0.04,26.21
1985,6,6,0.0,25.54
1985,6,7,0.0,25.69
1985,6,8,0.0,25.28
1985,6,9,0.03,25.19
1985,6,10,0.86,24.89
1985,6,11,0.19,24.86
1985,6,12,0.04,25.32
1985,6,13,0.0,26.48
1985,6,14,0.0,26.26
1985,6,15,0.0,25.46
1985,6,16,0.0,25.27
1985,6,17,0.06,25.11
1985,6,18,0.0,24.49
1985,6,19,0.0,24.7
1985,6,20,1.36,24.16
1985,6,21,0.59,24.44
1985,6,22,0.42,24.61
1985,6,23,1.36,24.85
1985,6,24,0.15,25.26
1985,6,25,0.49,25.27
1985,6,26,0.25,24.62
1985,6,27,0.77,23.97
1985,6,28,3.3,23.1
1985,6,29,1.5,23.46
1985,6,30,0.75,23.27
1985,7,1,0.59,23.42
1985,7,2,0.12,23.7
1985,7,3,0.03,23.68
1985,7,4,0.16,23.72
1985,7,5,0.02,25.13
1985,7,6,0.0,26.13
1985,7,7,0.5,25.9
1985,7,8,0.71,25.91
1985,7,9,0.55,25.15
1985,7,10,0.0,25.07
1985,7,11,0.0,24.83
1985,7,12,0.0,24.93
1985,7,13,0.01,25.21
1985,7,14,0.01,24.5
